"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PG_002818_T.1",35.4243849255037,1.08385227594393,0.329452250953644,18.8924651433015,0.000825112202619577,0.00418141057086187
"PG_002828_T.1",31.8370364151392,5.86357716288997,1.28874183805491,31.1261912010158,2.88519365168484e-06,3.10952597646952e-05
"PG_002829_T.1",183.396014395939,-0.543460961400974,0.144690625557819,19.0898968987046,0.00075461601758603,0.00387769965755743
"PG_002832_T.1",59.1287547147298,-1.14566404600589,0.297597058579312,19.7646821564473,0.000555745730638546,0.00299001120789375
"PG_002836_T.1",54.3030079452129,-0.856099439107164,0.289772671421817,12.8472496632984,0.012046786055916,0.0394044151859013
"PG_002837_T.1",151.486707639564,0.677019665154243,0.172057407199213,23.5530549007232,9.81594112114295e-05,0.000671757332583123
"PG_002841_T.1",122.218536312935,-0.797473648582201,0.203645521087511,19.0522117358447,0.000767595678841538,0.0039294474972352
"PG_002842_T.1",62.5429098830707,-1.76329876040345,0.392888457572946,32.3533690629497,1.6199235231915e-06,1.88045556153719e-05
"PG_002845_T.1",130.867248865128,-3.25622806487515,0.444622611479537,67.4965031333638,7.6604366906582e-14,6.86106910601498e-12
"PG_002846_T.1",51.4704364848759,-3.26800550650236,0.717384553592321,28.0494426405463,1.21884181662569e-05,0.000109923645246215
"PG_002847_T.1",108.692864908954,-1.06023023854426,0.403968860221217,13.0551923496738,0.0110092393582285,0.0366592484799882
"PG_002849_T.1",280.203177252918,1.80802831377248,0.283737764995847,65.0353368530988,2.52947177887368e-13,2.00493295975232e-11
"PG_002850_T.1",59.4422222981246,1.40061492055018,0.436424724189155,13.7041883455566,0.00830154279149568,0.0291352140003787
"PG_002852_T.1",9.93048353395846,-3.16281632804661,0.900518610030095,24.7340854418143,5.68979900377222e-05,0.000419575223482784
"PG_002853_T.1",55.2548872470876,-4.15860022277433,0.80321227210933,50.2675373954829,3.17500920038921e-10,1.06886700558666e-08
"PG_002854_T.1",589.658629747507,-0.661244356102576,0.421673045709741,13.3138674931439,0.0098397779213637,0.0334745394679209
"PG_002858_T.1",145.780480189002,-0.368933701381345,0.351728719117896,15.0545671614034,0.00458936905703805,0.0177345657564599
